stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
OOBUS172,Ludmilla School,-12.42395,130.85632,bus,NT
OOBUS173,Woolner Road,-12.43388,130.84754,bus,NT
OOBUS174,Parap Road,-12.43666,130.84302,bus,NT
OOBUS175,Stuart Highway 175,-12.44444,130.84124,bus,NT
OOBUS176,Stuart Highway 176,-12.44969,130.84119,bus,NT
OOBUS177,Daly Street,-12.45726,130.83674,bus,NT
OOBUS178,Mitchell 178,-12.46095,130.83762,bus,NT
OOBUS179,Mitchell 179,-12.46497,130.84186,bus,NT
OOBUS180,Darwin Interchange 180,-12.46452,130.84472,bus,NT
OOBUS181,Stuart Highway 181,-12.42801,130.85971,bus,NT
OOBUS182,Stuart Highway 182,-12.427,130.86201,bus,NT
OOBUS183,Stuart Highway 183,-12.42542,130.86715,bus,NT
OOBUS184,Hickman 184,-12.42672,130.87064,bus,NT
OOBUS185,Sweet 185,-12.42969,130.87255,bus,NT
OOBUS186,Coonawarra 186,-12.43025,130.87932,bus,NT
OOBUS187,Catterthun 187,-12.42972,130.88232,bus,NT
OOBUS188,Albatross 188,-12.42853,130.88472,bus,NT
OOBUS189,Mataram 189,-12.42747,130.89051,bus,NT
OOBUS190,Winnellie 190,-12.42655,130.89366,bus,NT
OOBUS191,Aviation Museum,-12.42604,130.89727,bus,NT
OOBUS192,Stuart Highway 192,-12.42632,130.9009,bus,NT
OOBUS193,Defence Establishment outbound,-12.42915,130.9122,bus,NT
OOBUS194,Stuart Highway 194,-12.43141,130.91826,bus,NT
OOBUS195,WOW Berrimah,-12.43283,130.92217,bus,NT
OOBUS196,Vanderlin 196,-12.43085,130.92334,bus,NT
OOBUS197,Vanderlin 197,-12.42153,130.92325,bus,NT
OOBUS198,Vanderlin 198,-12.41551,130.92321,bus,NT
OOBUS199,McMillan's Road,-12.41345,130.92323,bus,NT
OOBUS200,McMillan's 200,-12.40871,130.92018,bus,NT
OOBUS201,McMillan's 201,-12.4072,130.91749,bus,NT
OOBUS202,McMillan's 202,-12.40403,130.91203,bus,NT
OOBUS203,McMillan's 203,-12.4006,130.90607,bus,NT
OOBUS204,McMillan's 204,-12.39679,130.89894,bus,NT
OOBUS205,Darwin Golf Club,-12.39627,130.89632,bus,NT
OOBUS206,McMillan's 206,-12.39551,130.89089,bus,NT
OOBUS207,McMillan's 207,-12.39555,130.88208,bus,NT
OOBUS208,Rothdale 208,-12.39424,130.87815,bus,NT
OOBUS209,Rothdale 209,-12.38958,130.87741,bus,NT
OOBUS210,Rothdale 210,-12.38667,130.87672,bus,NT
OOBUS211,Rothdale  211,-12.38386,130.87665,bus,NT
OOBUS213,Dripstone 213,-12.37541,130.87593,bus,NT
OOBUS214,Lakeside 214,-12.37552,130.87369,bus,NT
OOBUS215,Lakeside 215,-12.3781,130.87059,bus,NT
OOBUS216,Lakeside 216,-12.38231,130.86879,bus,NT
OOBUS217,Ryland 217,-12.38548,130.86077,bus,NT
OOBUS218,Ryland 218,-12.38298,130.86001,bus,NT
OOBUS219,Ryland 219,-12.38038,130.85849,bus,NT
OOBUS220,Ryland 220,-12.37885,130.85521,bus,NT
OOBUS221,Ryland 221,-12.3795,130.85189,bus,NT
OOBUS222,Aralia 222,-12.37909,130.84905,bus,NT
OOBUS223,Bougainvilia 223,-12.38125,130.84779,bus,NT
OOBUS224,Bougainvilia 224,-12.38333,130.84836,bus,NT
OOBUS225,Bougainvilia 225,-12.38644,130.84836,bus,NT
OOBUS226,Progress Drive,-12.38785,130.84953,bus,NT
OOBUS227,Dick Ward 227,-12.38886,130.85234,bus,NT
OOBUS228,Dick Ward 228,-12.39263,130.85235,bus,NT
OOBUS229,Dick Ward 229,-12.39595,130.85237,bus,NT
OOBUS230,Dick Ward 230,-12.39999,130.8524,bus,NT
OOBUS231,Dick Ward 231,-12.41296,130.85058,bus,NT
OOBUS232,Fannie Bay Jail,-12.42453,130.83626,bus,NT
OOBUS233,East Point 233,-12.43114,130.83738,bus,NT
OOBUS234,East Point 234,-12.43481,130.83798,bus,NT
OOBUS235,East Point 235,-12.43867,130.83775,bus,NT
OOBUS236,Mindil Beach inbound,-12.44613,130.83346,bus,NT
OOBUS237,Gilruth Ave/Casino,-12.44966,130.83167,bus,NT
