stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
2512,Stop 10  No.53 View Road,-41.05466932,145.8962987,train,TA
2740,Stop 11 Preservation Dr ,-41.09550517,146.0299797,train,TA
2620,Stop 11 Preservation Dr ,-41.09577078,146.0304188,train,TA
2562,Stop 11  Mooreville Rd near Ace Ave,-41.0623876,145.8801973,train,TA
2511,Stop 11  No.20 Halstead St,-41.05661835,145.8945806,train,TA
2711,Stop 11  No.297 Bass Hwy,-41.03979191,145.8575477,train,TA
2628,Stop 11  No.3 Manuka Dr,-41.08078446,145.9048261,train,TA
2561,Stop 12  Mooreville Rd near Malonga Dr,-41.06387468,145.8796539,train,TA
8644,Stop 12  No.26 Manuka Dr,-41.08242347,145.9037135,train,TA
2644,Stop 12  No.26 Manuka Dr,-41.08242347,145.9037135,train,TA
2712,Stop 12  No.317 Bass Hwy,-41.04095613,145.8534183,train,TA
2527,Stop 12  No.40 Jorgensen Street,-41.05750291,145.8950265,train,TA
2582,Stop 12  No.45 Mooreville Rd,-41.06354211,145.8797612,train,TA
8629,Stop 13  45 Manuka Dr,-41.0838093,145.9001061,train,TA
2629,Stop 13  45 Manuka Dr,-41.0838093,145.9001061,train,TA
2560,Stop 13  No.110 Mooreville Rd,-41.06933393,145.8786455,train,TA
2583,Stop 13  No.113 Mooreville Rd,-41.06969765,145.8785813,train,TA
2528,Stop 13  No.18 Jorgensen Street,-41.056476,145.896325,train,TA
2713,Stop 13  No.365 Bass Hwy,-41.04037308,145.8495282,train,TA
2510,Stop 13  opp.No.26 Jorgensen St,-41.05682768,145.8958936,train,TA
2687,Stop 14  Bass Hwy,-41.0393412,145.8347395,train,TA
2714,Stop 14  Bass Hwy near East Cam Rd,-41.03933487,145.8435287,train,TA
2529,Stop 14  Morrison St near Mace St,-41.05695865,145.897777,train,TA
2584,Stop 14  No.44 Wiseman St,-41.07165883,145.8795966,train,TA
2738,Stop 14  No.66 South Rd,-41.120837,146.076689,train,TA
2559,Stop 14  Wiseman St,-41.07168352,145.8794432,train,TA
2686,Stop 15  Falmouth St,-41.04008791,145.8338044,train,TA
2530,Stop 15  Morrison St near Bird St,-41.057897,145.899128,train,TA
2631,Stop 15  Mount St / Singline Ave,-41.08543379,145.8926748,train,TA
2715,Stop 15  No.20 Falmouth St,-41.03992577,145.8338371,train,TA
2489,Stop 16  Bird St (Montello PS),-41.05956594,145.8975234,train,TA
2586,Stop 16  No.22 Wiseman St,-41.07143641,145.8833968,train,TA
2716,Stop 16  No.32 Falmouth St,-41.04155248,145.8334768,train,TA
2685,Stop 16  No.33 Simpson St,-41.041158,145.832836,train,TA
2507,Stop 16  No.52 Bird St,-41.05871448,145.8985721,train,TA
2557,Stop 16  opp.No.22 Wiseman St,-41.07141732,145.8831943,train,TA
2506,Stop 17  No.80 Bird St,-41.06045983,145.8965012,train,TA
2480,Stop 17  No.96 Main Rd,-41.1149844,146.0749703,train,TA
2684,Stop 17  Wragg St,-41.04076644,145.8316157,train,TA
2505,Stop 18  No.102 Bird St,-41.06165075,145.8950831,train,TA
2639,Stop 18  No.145 Old Surrey Rd,-41.08695734,145.9102996,train,TA
2683,Stop 18  No.34 Wragg St,-41.03919399,145.8296283,train,TA
2717,Stop 18  No.59 Wragg St,-41.03929324,145.8297358,train,TA
2555,Stop 18  No.8 Wright St,-41.072281,145.885141,train,TA
2632,Stop 19  Havenview Primary School,-41.08406668,145.9122614,train,TA
2638,Stop 19  Havenview Primary School,-41.08418055,145.9121823,train,TA
2682,Stop 19  No.17 George St,-41.041218,145.828671,train,TA
2461,Stop 19  No.34 Terrylands St,-41.06146971,145.8934173,train,TA
2702,Stop 2  Bass Hwy (Burnie Park),-41.0467161,145.8975938,train,TA
2463,Stop 2  No.5 The Boulevard,-41.06158141,145.898055,train,TA
2681,Stop 20  No.1 Cardigan St,-41.04497138,145.8274955,train,TA
2718,Stop 20  No.38 Cardigan St,-41.04491569,145.8270867,train,TA
2458,Stop 20  No.44 Payne St,-41.06451065,145.8912713,train,TA
2554,Stop 20  Wright St opp.Lorymer Pl,-41.07442636,145.8836425,train,TA
2553,Stop 21  No.27 Kentish Dr,-41.07673629,145.8831514,train,TA
2719,Stop 21  No.56 Cardigan St,-41.04462054,145.8248922,train,TA
2635,Stop 22  No.27 McPhee St,-41.079638,145.914856,train,TA
2720,Stop 22  No.49 Lyons St,-41.043178,145.821056,train,TA
2680,Stop 22  No.68 Lyons St,-41.04304513,145.8210695,train,TA
2634,Stop 23  No.51 McPhee St,-41.08119305,145.9132785,train,TA
2679,Stop 23  No.65 Pelissier St,-41.04188324,145.8211439,train,TA
2497,Stop 24  No.150 Payne St,-41.07470066,145.8898188,train,TA
2633,Stop 24  No.69 McPhee St,-41.082569,145.912153,train,TA
2678,Stop 24  No.85 Pelissier St (School Stop),-41.04160401,145.8189916,train,TA
2677,Stop 25  No.122 Pelissier St (School Stop),-41.04207225,145.8147822,train,TA
2475,Stop 25  No.2 Griffith St,-41.07539858,145.8928602,train,TA
2498,Stop 25  No.5 Griffith St,-41.07537592,145.8928045,train,TA
